Name;Class;Type;MF Level;Range;Weight;Damage;Impact Radius;Attacks;Reload;Dmg/sec;Power;Decay;Ammo;Cost;Max.TT;Min.TT;Markup;Eff.Markup;Total Uses;Cost/sec;Dmg/PEC;Efficiency;Stb;Cut;Imp;Pen;Shr;Brn;Cld;Acd;Elc;SIB;Amplifier;Ammo;Concentration;Cooldown;Cooldown Group;Hit Profession;Rec.;Maxed;Damage Profession;Rec.;Maxed;Source;Discovered;Found on;Personal effects
Electric Attack Nanochip 6 (L);Mindforce;Electric;6;25.3;0.2;51; ;38;1.6;22.4;567.9;0.449;1174;12.189;45.00;1.35; ;1.0;9722;7.72;2.908;59.1;0;0;10;0;0;0;0;0;41;Yes;MF Amp;Synthetic Mind Essence; ; ; ;Electro Kinetic (Hit);15;19;Electro Kinetic (Dmg);15;19;Looted;;Planet Calypso; 
Electric Attack Nanochip 7;Mindforce;Electric;7;25.3;0.2;62;0;40;1.5;28.7;726.8;1.305;1365;14.955;112.00;3.36; ;1.0;8325;9.97;2.881;56.8;0;0;12;0;0;0;0;0;50;Yes;MF Amp;Synthetic Mind Essence; ; ; ;Electro Kinetic (Hit);20;25;Electro Kinetic (Dmg);20;25;Looted;; ; 
Electric Attack Nanochip 7 (L);Mindforce;Electric;7;25.3;0.2;62;0;40;1.5;28.7;726.8;0.556;1425;14.806;59.00;1.77; ;1.0;10294;9.87;2.910;59.1;0;0;12;0;0;0;0;0;50;Yes;MF Amp;Synthetic Mind Essence; ; ; ;Electro Kinetic (Hit);15; ;Electro Kinetic (Dmg);15; ;Looted;;Planet Calypso; 
Electric Attack Nanochip 8;Mindforce;Electric;8;24.2;0.2;74;0;41;1.5;35.1;850.5;1.880;1596;17.840;169.00;5.07; ;1.0;8720;12.19;2.883;56.8;0;0;15;0;0;0;0;0;59;Yes;MF Amp;Synthetic Mind Essence; ; ; ;Electro Kinetic (Hit);28;33;Electro Kinetic (Dmg);28;33; ;;Planet Calypso; 
Electric Attack Nanochip 8 (L);Mindforce;Electric;8;24.2;0.2;74;0;41;1.5;35.1;850.5;0.789;1688;17.669;87.00;2.61; ;1.0;10696;12.07;2.911;59.1;0;0;15;0;0;0;0;0;59;Yes;MF Amp;Synthetic Mind Essence; ; ; ;Electro Kinetic (Hit);28;34;Electro Kinetic (Dmg);28;34;Looted;;Planet Calypso; 
Electric Attack Nanochip 9;Mindforce;Electric;9;26.4;0.2;82; ;42;1.4;39.9;1053.2;2.200;1775;19.950;190.00;5.70; ;1.0;8378;13.97;2.857;56.8;0;0;16;0;0;0;0;0;66;Yes;MF Amp;Synthetic Mind Essence; ; ; ;Electro Kinetic (Hit);34;39;Electro Kinetic (Dmg);34;39; ;;Planet Calypso; 
Electric Attack Nanochip 9 (L);Mindforce;Electric; ;26.4; ;82; ;42;1.4;39.9;1053.2;0.880;1870;19.580;101.00;0.00;328.00%;1.0;11478;13.71;2.911;59.1;0;0;16;0;0;0;0;0;66;Yes;MF Amp;Synthetic Mind Essence; ; ; ;Electro Kinetic (Hit);34; ;Electro Kinetic (Dmg);34; ;Looted;; ; 
Electric Attack Nanochip 10;Mindforce;Electric;10;27.5;0.2;87;0;43;1.4;43.3;1191.7;2.182;1880;20.982;214.00;6.42; ;1.0;9514;15.04;2.882;56.7;0;0;17;0;0;0;0;0;70;Yes;MF Amp;Synthetic Mind Essence; ; ; ;Electro Kinetic (Hit);39;44;Electro Kinetic (Dmg);39;44;Looted;15.5.2; ; 
Electric Attack Nanochip 10 (L);Mindforce;Electric;10;27.5;0.2;87;0;43;1.4;43.3;1191.7;0.955;1982;20.775;113.00;0.00;200.00%;1.0;11833;14.89;2.910;59.1;0;0;17;0;0;0;0;0;70;Yes;MF Amp;Synthetic Mind Essence; ; ; ;Electro Kinetic (Hit);39; ;Electro Kinetic (Dmg);39; ;Looted;;Planet Calypso; 
Electric Attack Nanochip 11;Mindforce;Electric;11;27.5;0.2;94;0;44;1.4;47.9;1317.5;2.328;2039;22.718;233.00;6.99; ;1.0;9709;16.66;2.876;56.7;0;0;19;0;0;0;0;0;75;Yes;MF Amp;Synthetic Mind Essence; ; ; ;Electro Kinetic (Hit);46;51;Electro Kinetic (Dmg);46;51;Looted;14.1.3;Planet Calypso; 
Electric Attack Nanochip 11 (L);Mindforce;Electric;11;27.5;0.2;94;0;44;1.4;47.9;1317.5;0.964;2146;22.424;121.00;3.63; ;1.0;12171;16.44;2.913;59.1;0;0;19;0;0;0;0;0;75;Yes;MF Amp;Synthetic Mind Essence; ; ; ;Electro Kinetic (Hit);47;52;Electro Kinetic (Dmg);47;52;Looted;;Planet Calypso; 
Electric Attack Nanochip 12 (L);Mindforce;Electric;12;28.6;0.2;101;0;45;1.3;52.6;1505.7;1.040;2310;24.140;124.00;3.72; ;1.0;11566;18.10;2.908;59.1;0;0;21;0;0;0;0;0;80;Yes;MF Amp;Synthetic Mind Essence; ; ; ;Electro Kinetic (Hit);53;57;Electro Kinetic (Dmg);53;57;Looted;15.5.0; ; 
Electric Attack Nanochip 13 (L);Mindforce;Electric;13;28.6;0.2;109;0;45;1.3;56.8;1624.9;1.102;2495;26.052;130.00;3.90; ;1.0;11443;19.54;2.908;59.1;0;0;23;0;0;0;0;0;86;Yes;MF Amp;Synthetic Mind Essence; ; ; ;Electro Kinetic (Hit);60;64;Electro Kinetic (Dmg);60;64;Looted;15.5.3; ; 
Electric Attack Nanochip 13, FEN Edition;Mindforce;Electric;13;28.6;0.2;109; ;50;1.2;63.1;1805.5;0.972;2246;23.432;130.00;0.00; ;1.0;13375;19.53;3.233;79.1;0;0;23;0;0;0;0;0;86;Yes;MF Amp;Synthetic Mind Essence; ; ; ;Electro Kinetic (Hit);60;70;Electro Kinetic (Dmg);60;70;Event, Looted;15.20.1;Entropia Universe; 
Electric Attack Nanochip, SP Edition (L);Mindforce;Electric; ;23.1;0.2;10; ;33;1.8;3.8;88.3;0.860;231;3.170;5.50;0.16; ;1.0;621;1.74;2.192;58.5;0;0;2;0;0;0;0;0;8;Yes;Energy Amp;Synthetic Mind Essence; ; ; ;Electro Kinetic (Hit);0; ;Electro Kinetic (Dmg);0; ;SP;15.4;Entropia Universe; 
Electric Strike Chip 1 (L);Mindforce;Electric;1;34.1;0.2;108;5;3;20.0;3.8;128.0;5.257;2115;26.407;21.00;0.63; ;1.0;388;1.32;2.842;54.3;0;0;0;0;0;32;0;0;76;Yes;MF Amp;Light Mind Essence;4;20;V;Electro Kinetic (Hit);12;15;Electro Kinetic (Dmg);12;15;Looted;11.1.0;Planet Calypso; 
Electric Strike Chip 2 (L);Mindforce;Electric;2;34.1;0.2;119;5;2;30.0;2.8;94.0;5.763;2305;28.813;24.00; ; ;1.0;417;0.96;2.870;54.4;0;0;0;0;0;35;0;0;83;Yes;MF Amp;Light Mind Essence;4.2;21.7;V;Electro Kinetic (Hit);16;19;Electro Kinetic (Dmg);16;19;Looted;;Planet Calypso; 
Electric Strike Chip 3 (L);Mindforce;Electric;3;35.2;0.1;128;5;2;30.0;3.0;104.4; ;2505; ;26.00;0.78; ; ; ; ; ; ;0;0;0;0;0;38;0;0;90;Yes;MF Amp;Light Mind Essence;4.3;23.4;V;Electro Kinetic (Hit);18; ;Electro Kinetic (Dmg);18; ;Looted;11.5.4;Planet Calypso; 
Electric Strike Chip 4 (L);Mindforce;Electric;4;34.1;0.2;138;5;2;30.0;3.2;109.0;6.721;2700;33.721;28.00;0.84; ;1.0;405;1.12;2.844;54.4;0;0;0;0;0;41;0;0;97;Yes;MF Amp;Light Mind Essence;4.5;25.1;V;Electro Kinetic (Hit);20; ;Electro Kinetic (Dmg);20; ;Looted;11.5.4;Planet Calypso; 
Electric Strike Chip 5 (L);Mindforce;Electric;5;35.2;0.2;147;5;2;30.0;3.4;119.9; ;2870; ;30.00;0.90;110.00%; ; ; ; ;54.4;0;0;0;0;0;44;0;0;103;Yes;MF Amp;Light Mind Essence; ; ;V;Electro Kinetic (Hit);22; ;Electro Kinetic (Dmg);22; ;Looted;11.5.4;Planet Calypso; 
Electric Strike Chip 6 (L);Mindforce;Electric;6;35.2;0.2;156;5;2;30.0;3.6;127.2; ;3050; ;32.00;0.96;107.00%; ; ; ; ; ;0;0;0;0;0;47;0;0;109;Yes;MF Amp;Light Mind Essence;4.8;28.2;V;Electro Kinetic (Hit);24;27;Electro Kinetic (Dmg);24;27;Looted;11.5.4;Planet Calypso; 
Electric Strike Chip 7 (L);Mindforce;Electric;7;36.3;0.2;164;5;2;30.0;3.8;137.9; ;3208; ;34.00; ; ; ; ; ; ; ;0;0;0;0;0;49;0;0;115;Yes;MF Amp;Light Mind Essence;5;29.5;V;Electro Kinetic (Hit);26; ;Electro Kinetic (Dmg);26; ;Looted;11.5.4;Planet Calypso; 
Electric Strike Chip 8 (L);Mindforce;Electric;8;35.2;0.2;175;5;2;30.0;4.1;142.7; ;3420; ;35.50; ;115.00%; ; ; ; ;54.5;0;0;0;0;0;53;0;0;122;Yes;MF Amp;Light Mind Essence;5.2;31.4;V;Electro Kinetic (Hit);28; ;Electro Kinetic (Dmg);28; ;Looted;11.5.4;Planet Calypso; 
Electric Strike Chip 9 (L);Mindforce;Electric;9;35.2;0.2;183;5;2;30.0;4.2;149.2; ;3580; ;37.00;1.11; ; ; ; ; ;54.5;0;0;0;0;0;55;0;0;128;Yes;MF Amp;Light Mind Essence;5.3;32.8;V;Electro Kinetic (Hit);30; ;Electro Kinetic (Dmg);30; ;Looted;11.5.4;Planet Calypso; 
Electric Strike Chip 10 (L);Mindforce;Electric;10;36.3;0.2;190;5;2;30.0;4.4;159.8; ;3715; ;38.50;1.155; ; ; ; ; ; ;0;0;0;0;0;57;0;0;133;Yes;MF Amp;Light Mind Essence;5.4;33.9;V;Electro Kinetic (Hit);32; ;Electro Kinetic (Dmg);32; ;Looted;;Planet Calypso; 
Electric Strike Chip 11 (L);Mindforce;Electric;11;35.2;0.2;200;5;1;60.0;2.3;81.5; ;3910; ;40.00; ;120.00%; ; ; ; ;54.5;0;0;0;0;0;60;0;0;140;Yes;MF Amp;Light Mind Essence;5.6;35.6;V;Electro Kinetic (Hit);34; ;Electro Kinetic (Dmg);34; ;Looted;11.5.4;Planet Calypso; 
Electric Strike Nanochip (L);Mindforce;Electric;1;34.1;0.2;108;5;3;20.0;3.8;128.0; ;2565; ;21.00;0.63; ; ; ; ; ; ;0;0;0;0;0;32;0;0;76;Yes;MF Amp;Light Mind Essence;4;20;V;Electro Kinetic (Hit);12; ;Electro Kinetic (Dmg);12; ;Looted;;Planet Calypso; 
Elysia Prototype  (L);Pistol;Laser; ;27.5;1.3;2;0;67;0.9;1.6;42.7; ;48; ;0.10;0.003; ; ; ; ; ;56.9;0;0;0;1;0;1;0;0;0;Yes;No;Weapon Cells; ; ; ;Laser Pistoleer (Hit);0;1;Ranged Laser (Dmg);0;1;Mission;15.16.1;Next Island; 
Embra Ignition Enblade (L);Melee;Longblades; ;8.0;1.6;199; ;30;2.0;69.2;553.2; ;0; ;440.00;13.20; ; ; ; ; ;63.1;17;100;0;0;0;82;0;0;0;Yes;Melee Amp;; ; ; ;Swordsman (Hit);90; ;Swordsman (Dmg);90; ;Looted;;Planet Calypso; 
Embra Laser Sword C1;Melee;Longblades; ;5.0;1.4;56;0;24;2.5;15.6;77.8;13.652;0;13.652;2972.00;89.16; ;1.0;21117;5.46;2.851;54.9;9;28;0;0;0;12;0;0;7;Yes;Melee Amp;; ; ; ;Swordsman (Hit);7;11.5;Swordsman (Dmg);7;11.5;Looted;;Planet Calypso; 
Embra Laser Sword C1 (L);Melee;Longblades; ;5.0;1.4;56;0;24;2.5;15.6;77.8;13.400;0;13.400;148.00;4.44; ;1.0;1072;5.36;2.904;58.8;9;28;0;0;0;12;0;0;7;Yes;Melee Amp;; ; ; ;Swordsman (Hit);7;11.5;Swordsman (Dmg);7;11.5;Looted;;Planet Calypso; 
Embra Laser Sword C1, Adjusted;Melee;Longblades; ;6.0;0.6;59;0;29;2.1;19.8;118.9;14.203;0;14.203;2972.00;89.16;550.00 PED;1.0;20298;6.86;2.887;57.6;10;28;0;0;0;12;0;0;9;Yes;Melee Amp;; ; ; ;Swordsman (Hit);7;13;Swordsman (Dmg);7;13;Looted;9.3.6;Planet Calypso; 
Embra Laser Sword C1, Improved;Melee;Longblades; ;6.0;0.6;61; ;29;2.1;20.5;122.9;14.600;0;14.600;2972.00;89.00; ;1.0;19747;7.06;2.904;59.9;10;28;0;0;0;12;0;0;11;Yes;Melee Amp;; ; ; ;Swordsman (Hit);7;11.5;Swordsman (Dmg);7;11.5;Looted;14.1.1;ROCKtropia; 
Embra Laser Sword C1, Improved (L);Melee;Longblades; ;6.0;0.6;61;0;29;2.1;20.5;122.9;14.000;0;14.000;1891.00;56.73; ;1.0;13102;6.77;3.028; ;10;28;0;0;0;12;0;0;11;Yes;Melee Amp;; ; ; ;Swordsman (Hit);7;11.5;Swordsman (Dmg);7;11.5;Looted;;Planet Calypso; 
Embra Quantum EnBlade (L);Melee;Longblades; ;8.0;1.6;193; ;32;1.9;71.5;572.3;45.230;0;45.230;448.00;13.44; ;1.0;961;24.12;2.966;63.5;0;56;0;0;0;64;0;0;73;Yes;Melee Amp;; ; ; ;Swordsman (Hit);95; ;Swordsman (Dmg);95; ;Looted;;Planet Calypso; 
Embra Spectral Enblade (L);Melee;Longblades; ;8.0;1.6;178; ;33;1.8;68.0;544.3;41.850;0;41.850;406.00;12.18; ;1.0;942;23.02;2.956;62.8;22;68;0;0;0;22;22;22;22;Yes;Melee Amp;; ; ; ;Swordsman (Hit);85; ;Swordsman (Dmg);85; ;Looted;;Planet Calypso; 
Embra Spectral EnBlade, E.L.M Edition (L);Melee;Longblades; ;8.0;1.6;178; ;33;1.8;68.0;544.3;0.011;4184;41.851;1.00;0.00; ;1.0;9091;23.02;2.956;62.8;22;68;0;0;0;22;22;22;22;Yes;Melee Amp;Weapon Cells; ; ; ;Swordsman (Hit);85;90;Swordsman (Dmg);85;90;Looted;;Planet Calypso; 
Embra Spectral EnBlade, MM Edition (L);Melee;Longblades; ;8.0;1.6;178;0;33;1.8;68.0;544.3;0.011;4184;41.851;1.00;0.03; ;1.0;8819;23.02;2.956;62.8;22;68;0;0;0;22;22;22;22;Yes;Melee Amp;Weapon Cells; ; ; ;Swordsman (Hit);85; ;Swordsman (Dmg);85; ;Looted;12.10.1;Planet Calypso; 
Emik Enigma L1 (L);Pistol;BLP; ;40.7;1.6;62; ;46;1.3;33.0;1344.6;1.275;1375;15.025;129.00;3.87;107.00%;1.0;9815;11.52;2.868;56.2;0;0;22;40;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);25;30;Ranged BLP (Dmg);25;30;Looted;12.8.1;Planet Calypso; 
Emik Enigma L1, CDF Edition (L);Pistol;BLP; ;40.7;1.6;62; ;46;1.3;33.0;1344.6;0.003;1502;15.023;0.60;0.00; ;1.0;20000;11.52;2.868;56.2;0;0;22;40;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);20;25;Ranged BLP (Dmg);20;25;Daily Token Trader;;Planet Calypso; 
Emik Enigma L2;Pistol;BLP; ;38.5;1.6;62; ;52;1.2;37.3;1437.8;1.266;1374;15.006;280.00;8.40;15000.00 PED;1.0;21454;13.01;2.872;56.4;0;0;20;42;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);33; ;Ranged BLP (Dmg);33; ;Event, Looted;14.1;Planet Calypso; 
Emik Enigma L2 (L);Pistol;BLP; ;38.5;1.6;62; ;52;1.2;37.3;1437.8;1.265;1374;15.005;143.00;4.29;116.00%;1.0;10966;13.00;2.872;56.4;0;0;20;42;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);30;35;Ranged BLP (Dmg);30;35;Looted;;Planet Calypso; 
Emik Enigma L2, CDF Edition (L);Pistol;BLP; ;38.5;1.6;62; ;52;1.2;37.3;1437.8;0.003;1500;15.003;0.60;0.00; ;1.0;20000;13.00;2.872;56.5;0;0;20;42;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);25; ;Ranged Laser (Dmg);25; ;Daily Token Trader;;Planet Calypso; 
Emik Enigma L3 (L);Pistol;BLP; ;35.2;1.6;62; ;57;1.1;40.9;1440.9;1.260;1369;14.950;156.00;4.68;117.00%;1.0;12010;14.20;2.882;57.2;0;0;18;44;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);35;40;Ranged BLP (Dmg);35;40;Looted;12.8;Planet Calypso; 
Emik Enigma L3, CDF Edition (L);Pistol;BLP; ;35.2;1.6;62; ;57;1.1;40.9;1440.9;0.003;1495;14.953;0.60;0.00; ;1.0;20000;14.21;2.882;57.2;0;0;18;44;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);30; ;Ranged BLP (Dmg);30; ;Daily Token Trader;;Planet Calypso; 
Emik Enigma L4;Pistol;BLP; ;35.2;1.6;77; ;60;1.0;53.5;1883.7;1.665;1675;18.415;339.00;10.17;50000.00 PED;1.0;19750;18.42;2.906;59.0;0;0;0;0;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);60;64.5;Ranged BLP (Dmg);60;64.5;Event, Looted;14.1.3;Planet Calypso; 
Emik Enigma L4 (L);Pistol;BLP; ;35.2;1.6;77; ;60;1.0;53.5;1883.7;1.665;1675;18.415;239.00;7.17;110.00%;1.0;13924;18.42;2.906;59.0;0;0;15;62;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);55;60;Ranged BLP (Dmg);55;60;Looted;Planet Calypso 2012.5.1;Planet Calypso; 
Emik Enigma L4, CDF Edition (L);Pistol;BLP; ;35.2;1.6;77; ;60;1.0;53.5;1883.7;0.004;1841;18.414;0.80;0.00; ;1.0;20000;18.41;2.906;59.0;0;0;15;62;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);50;60;Ranged BLP (Dmg);50;60;Daily Token Trader;;Planet Calypso; 
Emik Enigma L4, E.L.M Edition (L);Pistol;BLP; ;35.2;1.6;77; ;60;1.0;53.5;1883.7;0.010;1841;18.420;1.00;0.03; ;1.0;9701;18.42;2.905;58.9;0;0;15;62;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);55;60;Ranged BLP (Dmg);55;60;Event, Looted;;Planet Calypso; 
Emik Enigma L4, MM Edition (L);Pistol;BLP; ;35.2;1.6;77;0;60;1.0;53.5;1883.7; ;1841; ;1.00;0.03; ; ; ; ; ;58.9;0;0;15;62;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);55;60;Ranged BLP (Dmg);55;60;Looted;12.10.1;Planet Calypso; 
Emik Enigma L5 (L);Pistol;BLP; ;33.0;1.6;82; ;62;1.0;58.9;1943.4;1.780;1770;19.480;267.00;4.32;110.00%;1.0;14758;20.13;2.926;60.5;0;0;17;65;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);65; ;Ranged BLP (Dmg);65; ;Looted;12.8;Planet Calypso; 
Emik Enigma L5, CDF Edition (L);Pistol;BLP; ;33.0;1.6;82; ;62;1.0;58.9;1943.4;0.005;1948;19.485;1.00;0.00; ;1.0;20000;20.13;2.925;60.4;0;0;17;65;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);60; ;Ranged BLP (Dmg);60; ;Daily Token Trader;;Planet Calypso; 
Emik Enigma L6 (L);Pistol;BLP; ;33.0;1.6;85; ;62;1.0;61.0;2014.5;1.710;1840;20.110;269.00;8.07;115.00%;1.0;15260;20.78;2.938;61.4;0;0;19;66;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);70; ;Ranged BLP (Dmg);70; ;Looted;12.8.1;Planet Calypso; 
Emik Enigma L6, CDF Edition (L);Pistol;BLP; ;33.0;1.6;85; ;62;1.0;61.0;2014.5;0.005;2011;20.115;1.00;0.00; ;1.0;20000;20.79;2.937;61.3;0;0;19;66;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);65; ;Ranged BLP (Dmg);65; ;Daily Token Trader;;Planet Calypso; 
Emik S30;Pistol;BLP; ;18.7;1;5;0;47;1.3;2.7;50.9;0.235;100;1.235;200.00;6.00; ;1.0;82554;0.97;2.814;52.3;0;0;0;5;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);0;4;Ranged BLP (Dmg);0;4;Looted;;Planet Calypso; 
Emik S30 (L);Pistol;BLP; ;18.7;1;5;0;47;1.3;2.7;50.9;0.211;100;1.211;5.20;0.156; ;1.0;2391;0.95;2.870;56.3;0;0;0;5;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);0;4;Ranged BLP (Dmg);0;4;Looted;;Planet Calypso; 
Emik S50;Pistol;BLP; ;23.1;1.6;16;0;45;1.3;8.3;192.7;0.990;300;3.990;1388.00;41.64; ;1.0;135996;2.99;2.787;50.1;0;0;3;13;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);3;8.001;Ranged BLP (Dmg);3;8;Looted;;Planet Calypso; 
Emik S50 (L);Pistol;BLP; ;23.1;1.6;16;0;45;1.3;8.3;192.7;0.919;300;3.919;45.00;1.35; ;1.0;4750;2.94;2.837;54.0;0;0;3;13;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);3;10;Ranged BLP (Dmg);3;9;Looted;;Planet Calypso; 
Emik S60 (L);Pistol;BLP; ;44.0;1.6;29;0;52;1.2;17.5;768.6;0.698;637;7.068;54.00;1.62; ;1.0;7505;6.13;2.852;55.0;0;0;4;25;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);10;13;Ranged BLP (Dmg);10;13;Looted;;Planet Calypso; 
Emik S60, CDF Edition (L);Pistol;BLP; ;44.0;1.6;29; ;52;1.2;17.5;768.6;0.002;706;7.062;0.40;0.00; ;1.0;20000;6.12;2.854;55.1;0;0;4;25;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);8;10;Ranged BLP (Dmg);8;10;Daily Token Trader;;Planet Calypso; 
Emik S60, E.L.M Edition (L);Pistol;BLP; ;44.0;1.6;29; ;52;1.2;17.5;768.6;0.012;705;7.062;1.00;0.03;449.00%;1.0;8084;6.12;2.854;55.1;0;0;4;25;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);10;15;Ranged BLP (Dmg);10;15;Looted;;Planet Calypso; 
Emik S60, MM Edition (L);Pistol;BLP; ;44.0;1.6;29; ;52;1.2;17.5;768.6;0.012;705;7.062;1.00;0.03; ;1.0;8084;6.12;2.854;55.1;0;0;4;25;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);10; ;Ranged BLP (Dmg);10; ;Looted;12.10.1;Planet Calypso; 
Emik T10;Pistol;BLP; ;28.6;2.3;51;0;54;1.1;31.9;912.4;1.754;1100;12.754;7724.00;231.72;1900.00 PED;1.0;427154;11.48;2.779;49.8;0;0;7;44;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);19;26;Ranged BLP (Dmg);19;26;Looted;;Planet Calypso; 
Emik T10 (L);Pistol;BLP; ;28.6;2.3;51;0;54;1.1;31.9;912.4;1.507;1100;12.507;250.00;7.50; ;1.0;16092;11.26;2.834;53.7;0;0;7;44;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);19;26;Ranged BLP (Dmg);19;26;Looted;;Planet Calypso; 
Emik X0 (L);Pistol;BLP; ;37.4;2.7;62; ;51;1.2;36.6;1369.8;0.012;1470;14.712;1.00;0.03;6100.00%;1.0;8084;12.51;2.929;60.7;0;0;20;42;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);35; ;Ranged BLP (Dmg);35; ;Mission;12.7.0;Planet Calypso; 
Emik X5;Pistol;BLP; ;30.8;2.7;91;0;57;1.1;60.1;1850.5;3.730;1900;22.730;20542.00;616.26;0.00 PED;1.0;534203;21.59;2.782;50.1;0;0;12;79;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);49;56;Ranged BLP (Dmg);49;56;Looted;;Planet Calypso; 
Emik X5 (L);Pistol;BLP; ;30.8;2.7;91;0;57;1.1;60.1;1850.5;3.293;1900;22.293;455.00;13.65; ;1.0;13403;21.18;2.837;53.9;0;0;12;79;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Pistoleer (Hit);49;56;Ranged BLP (Dmg);49;56;Looted;;Planet Calypso; 
Enkidd Dire S.1 (L);Rifle;BLP; ;38.5;3.4;23; ;42;1.4;11.2;430.8;0.703;486;5.563;44.00;1.32; ;1.0;6072;3.89;2.873;56.6;0;0;8;15;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);6; ;Ranged BLP (Dmg);6; ;Crafted, Looted;;Planet Cyrene; 
Enkidd Dire S.2 (L);Rifle;BLP; ;38.5;3.4;25; ;42;1.4;12.2;468.3;0.703;532;6.023;44.00;1.32; ;1.0;6072;4.22;2.885;57.4;0;0;8;17;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);6; ;Ranged BLP (Dmg);6; ;Looted;;Planet Cyrene; 
Enkidd Dire S.3 (L);Rifle;BLP; ;38.5;3.4;29;0;43;1.4;14.4;556.1;0.694;632;7.014;44.00;1.32; ;1.0;6150;5.03;2.874;56.6;0;0;8;21;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);8; ;Ranged BLP (Dmg);8; ;Looted;;Planet Cyrene; 
Enkidd Dire S.4 (L);Rifle;BLP; ;40.7;3.4;33; ;43;1.4;16.4;669.0;0.855;710;7.955;49.00;1.47; ;1.0;5560;5.70;2.883;56.7;0;0;8;25;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);10; ;Ranged BLP (Dmg);10; ;Looted;;Planet Cyrene; 
Enkidd Dire S.5 (L);Rifle;BLP; ;40.7;3.4;37; ;45;1.3;19.3;785.0;0.805;811;8.915;49.00;1.47; ;1.0;5905;6.69;2.884;57.4;0;0;8;29;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);12; ;Ranged BLP (Dmg);12; ;Looted;;Planet Cyrene; 
Enkidd Dire S.6 (L);Rifle;BLP; ;40.7;3.4;41; ;47;1.3;22.3;908.5;0.796;912;9.916;49.00;1.47;110.00%;1.0;5972;7.77;2.874;56.6;0;0;8;33;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);14; ;Ranged BLP (Dmg);14; ;Looted;;Planet Cyrene; 
Enkidd Dire S.7 (L);Rifle;BLP; ;42.9;3.4;45;0;47;1.3;24.5;1051.0;0.805;1007;10.875;49.00;1.47; ;1.0;5905;8.52;2.876;56.7;0;0;8;37;0;0;0;0;0;Yes;BLP Amp;BLP Pack; ; ; ;BLP Sniper (Hit);16; ;Ranged BLP (Dmg);16; ;Looted;12.8.2;Planet Cyrene; 
